Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1989","1989","100 g/ha","44667","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1990","1990","100 g/ha","41864","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1991","1991","100 g/ha","40530","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1992","1992","100 g/ha","38649","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1993","1993","100 g/ha","34639","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1994","1994","100 g/ha","38276","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1995","1995","100 g/ha","40431","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1996","1996","100 g/ha","43693","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1997","1997","100 g/ha","40644","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1998","1998","100 g/ha","39288","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1999","1999","100 g/ha","34325","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2000","2000","100 g/ha","35377","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2001","2001","100 g/ha","36336","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2002","2002","100 g/ha","39086","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2003","2003","100 g/ha","35027","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2004","2004","100 g/ha","36390","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2005","2005","100 g/ha","37385","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2006","2006","100 g/ha","34501","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2007","2007","100 g/ha","34409","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2008","2008","100 g/ha","38336","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2009","2009","100 g/ha","38516","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2010","2010","100 g/ha","40820","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2011","2011","100 g/ha","39933","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2012","2012","100 g/ha","37204","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2013","2013","100 g/ha","33058","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2014","2014","100 g/ha","36380","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2015","2015","100 g/ha","33525","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2016","2016","100 g/ha","20580","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2017","2017","100 g/ha","34361","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2018","2018","100 g/ha","30801","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2019","2019","100 g/ha","34971","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2020","2020","100 g/ha","27638","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","2021","2021","100 g/ha","20941","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1961","1961","100 g/ha","243000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1962","1962","100 g/ha","230000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1963","1963","100 g/ha","265000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1964","1964","100 g/ha","268000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1965","1965","100 g/ha","231003","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1966","1966","100 g/ha","269000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1967","1967","100 g/ha","296000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1968","1968","100 g/ha","300000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1969","1969","100 g/ha","301002","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1970","1970","100 g/ha","315000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1971","1971","100 g/ha","377000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1972","1972","100 g/ha","317000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1973","1973","100 g/ha","364000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1974","1974","100 g/ha","387000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1975","1975","100 g/ha","365846","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1976","1976","100 g/ha","314000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1977","1977","100 g/ha","297000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1978","1978","100 g/ha","372000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1979","1979","100 g/ha","363000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1980","1980","100 g/ha","346010","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1981","1981","100 g/ha","426016","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1982","1982","100 g/ha","395021","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1983","1983","100 g/ha","300000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1984","1984","100 g/ha","398017","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1985","1985","100 g/ha","387979","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1986","1986","100 g/ha","365961","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1987","1987","100 g/ha","323990","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1988","1988","100 g/ha","410000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1989","1989","100 g/ha","385000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1990","1990","100 g/ha","379017","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1991","1991","100 g/ha","398785","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1992","1992","100 g/ha","422849","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1993","1993","100 g/ha","439261","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1994","1994","100 g/ha","331744","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1995","1995","100 g/ha","352941","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1996","1996","100 g/ha","487219","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1997","1997","100 g/ha","459163","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1998","1998","100 g/ha","403371","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","1999","1999","100 g/ha","352256","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","2000","2000","100 g/ha","424362","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","2001","2001","100 g/ha","375698","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","2002","2002","100 g/ha","390936","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","2003","2003","100 g/ha","337310","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","2004","2004","100 g/ha","394976","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","2005","2005","100 g/ha","387450","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","2006","2006","100 g/ha","326986","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1720","Roots and Tubers, Total","2007","2007","100 g/ha","417029","A","Official figure",""
